,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score
,Dates,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE
,44012,"6,67",0,"3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,44043,"6,67",0,"3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,44074,"6,67",0,"3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,79","1,95","2,75",#N/A N/A,#N/A N/A,"1,37",#N/A N/A,"3,37","5,83","3,29"
,44104,"6,67",0,"3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,6","1,95","2,75",#N/A N/A,"4,41","1,37",#N/A N/A,"3,37","5,83","3,29"
,44134,"6,67",0,"3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,6","1,95","2,75",#N/A N/A,"4,41","1,37",#N/A N/A,"3,37","5,83","3,29"
,44165,"6,67","1,05","3,87","4,4","3,51","4,79","6,46","1,79","5,65",1,"6,89",#N/A N/A,#N/A N/A,"3,6","1,95","2,75",#N/A N/A,"4,41","1,37",#N/A N/A,"3,37","5,83","3,29"
,44196,"6,67","1,05","3,92","5,2","4,08","4,79","6,46","2,4","5,65",1,"6,72",#N/A N/A,#N/A N/A,"3,6","2,67","2,75",#N/A N/A,"4,41","2,67",#N/A N/A,"4,35","7,35","3,6"
,44225,"6,55","1,05","3,92","5,2","4,08","4,79","6,46","2,4","5,65",1,"6,72",#N/A N/A,0,"3,6","2,67","2,75",#N/A N/A,"4,41","2,67",#N/A N/A,"4,35","7,35","3,6"
,44253,"6,55","1,05","3,92","5,2","4,08","4,79","6,46","2,4","5,65",1,"6,72",#N/A N/A,0,"3,6","2,67","2,75",#N/A N/A,"4,41","2,67",#N/A N/A,"4,35","7,35","3,6"
,44286,"6,55","1,05","3,92","5,2","4,08","4,79","6,78","2,4","5,65",1,"6,72",#N/A N/A,0,"3,6","2,67","3,21",#N/A N/A,"4,41","2,67",#N/A N/A,"4,35","7,35","3,6"
