Date,Ticker,Env_Score,Soc_Score,ESG_Score,Entreprise,Yahoo_Ticker,Return,ESG_Quartile,Cluster_KMeans,Cluster_DBSCAN,Year,Period
2018-02-28,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,-0.0172935021275236,Q1,1,0,2018,pre2020
2018-03-31,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,-0.0084495052456362,Q1,1,0,2018,pre2020
2018-04-30,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,0.011488116127903,Q1,1,0,2018,pre2020
2018-05-31,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,0.1256191354194302,Q1,1,0,2018,pre2020
2018-06-30,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,0.0163974014745063,Q1,1,0,2018,pre2020
2018-07-31,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,-0.0074062264672462,Q1,1,0,2018,pre2020
2018-08-31,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,0.1295594630143126,Q1,1,0,2018,pre2020
2018-09-30,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,-0.1604228627480929,Q1,1,0,2018,pre2020
2018-10-31,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,-0.0590296701549539,Q1,1,0,2018,pre2020
2018-11-30,MPWR US Equity,1.42,1.62,2.62,Monolithic Power Systems,MPWR,0.1181002455208632,Q1,1,0,2018,pre2020
2018-12-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,-0.1174644456131449,Q1,1,0,2018,pre2020
2019-01-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0886881463496367,Q1,1,0,2019,pre2020
2019-02-28,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0596553622164861,Q1,1,0,2019,pre2020
2019-03-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0132833486964283,Q1,1,0,2019,pre2020
2019-04-30,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.1492364428195995,Q1,1,0,2019,pre2020
2019-05-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,-0.2521356706710869,Q1,1,-1,2019,pre2020
2019-06-30,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.1696273494593676,Q1,1,0,2019,pre2020
2019-07-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0911771422795419,Q1,1,0,2019,pre2020
2019-08-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0161986229990882,Q1,1,0,2019,pre2020
2019-09-30,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0362615954169109,Q1,1,0,2019,pre2020
2019-10-31,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,-0.0366897797388247,Q1,1,0,2019,pre2020
2019-11-30,MPWR US Equity,1.44,2.15,2.76,Monolithic Power Systems,MPWR,0.0717714864590091,Q1,1,0,2019,pre2020
2019-12-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.1104060196237377,Q1,1,0,2019,pre2020
2020-01-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,-0.0384787699041953,Q1,1,0,2020,post2020
2020-02-29,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,-0.0732019944526441,Q1,1,0,2020,post2020
2020-03-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.0588720019530553,Q1,1,0,2020,post2020
2020-04-30,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.1937774102859666,Q1,1,0,2020,post2020
2020-05-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.0492220784352983,Q1,1,0,2020,post2020
2020-06-30,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.1324192376476869,Q1,1,0,2020,post2020
2020-07-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.1181856448947402,Q1,1,0,2020,post2020
2020-08-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.0079996185809076,Q1,1,0,2020,post2020
2020-09-30,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.0486262370236705,Q1,1,0,2020,post2020
2020-10-31,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.1430207440852611,Q1,1,0,2020,post2020
2020-11-30,MPWR US Equity,1.37,2.37,2.71,Monolithic Power Systems,MPWR,0.0011262486125149,Q1,1,0,2020,post2020
2020-12-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.1462392892025734,Q2,1,0,2020,post2020
2021-01-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,-0.029872192326701,Q2,1,0,2021,post2020
2021-02-28,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.0541247658736132,Q2,1,0,2021,post2020
2021-03-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,-0.0552347160917157,Q2,1,0,2021,post2020
2021-04-30,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.0231308131431553,Q2,1,0,2021,post2020
2021-05-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,-0.0505283541571117,Q2,1,0,2021,post2020
2021-06-30,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.0901414008029124,Q2,1,0,2021,post2020
2021-07-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.202998696208025,Q2,1,0,2021,post2020
2021-08-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.1016560732220017,Q2,1,0,2021,post2020
2021-09-30,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,-0.0195098875138822,Q2,1,0,2021,post2020
2021-10-31,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.0841382505076717,Q2,1,0,2021,post2020
2021-11-30,MPWR US Equity,2.67,2.44,3.36,Monolithic Power Systems,MPWR,0.0532865525681165,Q2,1,0,2021,post2020
2021-12-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.1075692333959364,Q2,1,0,2021,post2020
2022-01-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.1832445724898078,Q2,1,0,2022,post2020
2022-02-28,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,0.1384111964112169,Q2,1,0,2022,post2020
2022-03-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,0.0603709548532296,Q2,1,0,2022,post2020
2022-04-30,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.1923900940307075,Q2,1,0,2022,post2020
2022-05-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,0.1482510905055538,Q2,1,0,2022,post2020
2022-06-30,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.1457032736537498,Q2,1,0,2022,post2020
2022-07-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,0.2100822669126594,Q2,1,-1,2022,post2020
2022-08-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.0248320661022528,Q2,1,0,2022,post2020
2022-09-30,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.196522702124019,Q2,1,0,2022,post2020
2022-10-31,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,-0.0659053025583167,Q2,1,0,2022,post2020
2022-11-30,MPWR US Equity,3.56,2.07,3.67,Monolithic Power Systems,MPWR,0.1252320945523315,Q2,1,0,2022,post2020
2022-12-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,-0.0721775737955268,Q2,1,0,2022,post2020
2023-01-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.2063008074444323,Q2,1,0,2023,post2020
2023-02-28,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.1353385995881033,Q2,1,0,2023,post2020
2023-03-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.0356639636076714,Q2,1,0,2023,post2020
2023-04-30,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,-0.0770567170382201,Q2,1,0,2023,post2020
2023-05-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.0604801080951793,Q2,1,0,2023,post2020
2023-06-30,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.1048081496502566,Q2,1,0,2023,post2020
2023-07-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.0356514389085211,Q2,1,0,2023,post2020
2023-08-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,-0.0684194107074681,Q2,1,0,2023,post2020
2023-09-30,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,-0.1115874373357386,Q2,1,0,2023,post2020
2023-10-31,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,-0.043852858217716,Q2,1,0,2023,post2020
2023-11-30,MPWR US Equity,4.73,2.12,4.11,Monolithic Power Systems,MPWR,0.2421785687240534,Q2,1,-1,2023,post2020
2023-12-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1513569337615272,Q3,1,0,2023,post2020
2024-01-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0444847228753468,Q3,1,0,2024,post2020
2024-02-29,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1946510773882126,Q3,1,0,2024,post2020
2024-03-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0574234572058534,Q3,1,0,2024,post2020
2024-04-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0119421959079979,Q3,1,0,2024,post2020
2024-05-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0990541136791527,Q3,1,0,2024,post2020
2024-06-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1186993451627826,Q3,1,0,2024,post2020
2024-07-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0503968796452527,Q3,1,0,2024,post2020
2024-08-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0829461596250848,Q3,1,0,2024,post2020
2024-09-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0095529822446747,Q3,1,0,2024,post2020
2024-10-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.1786911725908624,Q3,1,0,2024,post2020
2024-11-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.2524167285216078,Q3,1,-1,2024,post2020
2024-12-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0445490497037823,Q3,1,0,2024,post2020
2025-01-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0771844501152152,Q3,1,0,2025,post2020
2025-02-28,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0413576598653065,Q3,1,0,2025,post2020
2025-03-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0482244121746421,Q3,1,0,2025,post2020
2025-04-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0226215249263883,Q3,1,0,2025,post2020
2025-05-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1160007897883839,Q3,1,0,2025,post2020
2025-06-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1073174495080999,Q3,1,0,2025,post2020
2025-07-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0275369865197835,Q3,1,0,2025,post2020
2025-08-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1750744931610444,Q3,1,0,2025,post2020
2025-09-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.1035019410200177,Q3,1,0,2025,post2020
2025-10-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.0916319421777906,Q3,1,0,2025,post2020
2025-11-30,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0764478026012467,Q3,1,0,2025,post2020
2025-12-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,-0.0218462519415129,Q3,1,0,2025,post2020
2026-01-31,MPWR US Equity,4.95,2.49,4.49,Monolithic Power Systems,MPWR,0.3053864287214065,Q3,1,-1,2026,post2020
2016-01-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,-0.0070297900329039,Q2,1,12,2016,pre2020
2016-02-29,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,-0.0697891838287279,Q2,1,12,2016,pre2020
2016-03-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0854952193579574,Q2,1,12,2016,pre2020
2016-04-30,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,-0.0970485803273983,Q2,1,12,2016,pre2020
2016-05-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0701964958217651,Q2,1,12,2016,pre2020
2016-06-30,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,-0.0345283044711344,Q2,1,12,2016,pre2020
2016-07-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.1076803718737173,Q2,1,12,2016,pre2020
2016-08-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0200798534857387,Q2,1,12,2016,pre2020
2016-09-30,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0024364561898877,Q2,1,12,2016,pre2020
2016-10-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0402775737612872,Q2,1,12,2016,pre2020
2016-11-30,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0124681007496234,Q2,1,12,2016,pre2020
2016-12-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0311982919049351,Q2,1,12,2016,pre2020
2017-01-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0403929563354099,Q2,1,12,2017,pre2020
2017-02-28,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,-0.0043640243102985,Q2,1,12,2017,pre2020
2017-03-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0293841241567123,Q2,1,12,2017,pre2020
2017-04-30,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0394778624090039,Q2,1,12,2017,pre2020
2017-05-31,MSFT US Equity,6.55,0.63,4.09,Microsoft,MSFT,0.0260053551301364,Q2,1,12,2017,pre2020
2017-06-30,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,-0.0130300733418282,Q2,1,12,2017,pre2020
2017-07-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.0546935012591824,Q2,1,12,2017,pre2020
2017-08-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.0339524060136073,Q2,1,12,2017,pre2020
2017-09-30,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,-0.0037447742085686,Q2,1,12,2017,pre2020
2017-10-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.1166600055311115,Q2,1,12,2017,pre2020
2017-11-30,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.016983720981512,Q2,1,12,2017,pre2020
2017-12-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.0162767028646031,Q2,1,12,2017,pre2020
2018-01-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.1107086729016844,Q2,1,12,2018,pre2020
2018-02-28,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,-0.0084152596778672,Q2,1,12,2018,pre2020
2018-03-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,-0.0266608670615152,Q2,1,12,2018,pre2020
2018-04-30,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.0246519342464315,Q2,1,12,2018,pre2020
2018-05-31,MSFT US Equity,6.2,0.89,4.15,Microsoft,MSFT,0.0614672350523954,Q2,1,12,2018,pre2020
2018-06-30,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,-0.0023271146913472,Q2,1,12,2018,pre2020
2018-07-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0757531597997309,Q2,1,12,2018,pre2020
2018-08-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0629927258231108,Q2,1,12,2018,pre2020
2018-09-30,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0181608097476855,Q2,1,12,2018,pre2020
2018-10-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,-0.0661012183229551,Q2,1,12,2018,pre2020
2018-11-30,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0426836827991512,Q2,1,12,2018,pre2020
2018-12-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,-0.0840472709186138,Q2,1,12,2018,pre2020
2019-01-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0281581535373809,Q2,1,12,2019,pre2020
2019-02-28,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0773572567179108,Q2,1,12,2019,pre2020
2019-03-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.0527536129367562,Q2,1,12,2019,pre2020
2019-04-30,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,0.1073428490467993,Q2,1,12,2019,pre2020
2019-05-31,MSFT US Equity,6.0,0.91,4.11,Microsoft,MSFT,-0.0494807335568734,Q2,1,12,2019,pre2020
2019-06-30,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0831175888313351,Q2,1,12,2019,pre2020
2019-07-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0172442779142805,Q2,1,12,2019,pre2020
2019-08-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0150366370211292,Q2,1,12,2019,pre2020
2019-09-30,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0084869174886856,Q2,1,12,2019,pre2020
2019-10-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0312162158557234,Q2,1,12,2019,pre2020
2019-11-30,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0594626640455815,Q2,1,12,2019,pre2020
2019-12-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0417487689304969,Q2,1,12,2019,pre2020
2020-01-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.079454685937327,Q2,1,12,2020,post2020
2020-02-29,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,-0.0456882335548339,Q2,1,12,2020,post2020
2020-03-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,-0.0265410605720513,Q2,1,12,2020,post2020
2020-04-30,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.1363258097150048,Q2,1,12,2020,post2020
2020-05-31,MSFT US Equity,5.79,0.91,4.02,Microsoft,MSFT,0.0253910850792151,Q2,1,12,2020,post2020
2020-06-30,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.1105593812951033,Q3,1,0,2020,post2020
2020-07-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0073708491460728,Q3,1,0,2020,post2020
2020-08-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.1027518737438861,Q3,1,0,2020,post2020
2020-09-30,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,-0.0673967332577604,Q3,1,0,2020,post2020
2020-10-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,-0.0373700181603325,Q3,1,0,2020,post2020
2020-11-30,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0600606065569484,Q3,1,0,2020,post2020
2020-12-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0390059534249223,Q3,1,0,2020,post2020
2021-01-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0428916714592984,Q3,1,0,2021,post2020
2021-02-28,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0041180769035384,Q3,1,0,2021,post2020
2021-03-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0145881688829971,Q3,1,0,2021,post2020
2021-04-30,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,0.0696016884066588,Q3,1,0,2021,post2020
2021-05-31,MSFT US Equity,5.65,1.73,4.54,Microsoft,MSFT,-0.0076272546023173,Q3,1,0,2021,post2020
2021-06-30,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.0849886806821349,Q4,0,0,2021,post2020
2021-07-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.0517165901875675,Q4,0,0,2021,post2020
2021-08-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.0615909974285415,Q4,0,0,2021,post2020
2021-09-30,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0661189714642908,Q4,0,0,2021,post2020
2021-10-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.1762911078849378,Q4,0,0,2021,post2020
2021-11-30,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0012821268975949,Q4,0,0,2021,post2020
2021-12-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.0173328416783498,Q4,0,0,2021,post2020
2022-01-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0753449149469098,Q4,0,0,2022,post2020
2022-02-28,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0372120001334704,Q4,0,0,2022,post2020
2022-03-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,0.0318617433228356,Q4,0,0,2022,post2020
2022-04-30,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0998670398208794,Q4,0,0,2022,post2020
2022-05-31,MSFT US Equity,6.28,3.4,5.47,Microsoft,MSFT,-0.0180774454402912,Q4,0,0,2022,post2020
2022-06-30,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,-0.0553204555946943,Q4,0,0,2022,post2020
2022-07-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.0930967453109585,Q4,0,0,2022,post2020
2022-08-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,-0.0666629904097791,Q4,0,0,2022,post2020
2022-09-30,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,-0.1092669711391135,Q4,0,0,2022,post2020
2022-10-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,-0.0033060137374746,Q4,0,0,2022,post2020
2022-11-30,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.102222897473307,Q4,0,0,2022,post2020
2022-12-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,-0.0600453962854945,Q4,0,0,2022,post2020
2023-01-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.0333166230668777,Q4,0,0,2023,post2020
2023-02-28,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.009017952557333,Q4,0,0,2023,post2020
2023-03-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.155881493244997,Q4,0,0,2023,post2020
2023-04-30,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.0657650784164252,Q4,0,0,2023,post2020
2023-05-31,MSFT US Equity,6.1,4.33,5.87,Microsoft,MSFT,0.0711053401739227,Q4,0,0,2023,post2020
2023-06-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0369987258931414,Q3,0,0,2023,post2020
2023-07-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0135666422818356,Q3,0,0,2023,post2020
2023-08-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0222256828446341,Q3,0,0,2023,post2020
2023-09-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0366427777524219,Q3,0,0,2023,post2020
2023-10-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0708155852141687,Q3,0,0,2023,post2020
2023-11-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.1229453159744324,Q3,0,0,2023,post2020
2023-12-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.007574311002704,Q3,0,0,2023,post2020
2024-01-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0572810046702685,Q3,0,0,2024,post2020
2024-02-29,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.042318511807337,Q3,0,0,2024,post2020
2024-03-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0171162621194504,Q3,0,0,2024,post2020
2024-04-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0746101972827321,Q3,0,0,2024,post2020
2024-05-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0681909210798805,Q3,0,0,2024,post2020
2024-06-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0766506640166808,Q3,0,0,2024,post2020
2024-07-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0639892405461394,Q3,0,0,2024,post2020
2024-08-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0010951212297578,Q3,0,0,2024,post2020
2024-09-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.031548163576003,Q3,0,0,2024,post2020
2024-10-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0556588090450915,Q3,0,0,2024,post2020
2024-11-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0441925356035857,Q3,0,0,2024,post2020
2024-12-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0046286105572627,Q3,0,0,2024,post2020
2025-01-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0152787936199889,Q3,0,0,2025,post2020
2025-02-28,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0416180440528842,Q3,0,0,2025,post2020
2025-03-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,-0.0544093832061668,Q3,0,0,2025,post2020
2025-04-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0529315936951684,Q3,0,0,2025,post2020
2025-05-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.1668398430902062,Q3,0,0,2025,post2020
2025-06-30,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0804805928719734,Q3,0,0,2025,post2020
2025-07-31,MSFT US Equity,5.62,3.03,5.12,Microsoft,MSFT,0.0725558001480362,Q3,0,0,2025,post2020
